customer_id,order_date,product_name,product_category,quantity,unit_price,total_amount
C0521,2024-05-04,Air Purifier,Home,3,135.46,406.38
C0002,2024-05-05,Vacuum Cleaner,Home,2,376.76,753.52
C0041,2024-05-05,Casual T-Shirt,Fashion,1,45.53,45.53
C0113,2024-05-05,Fiction Novel,Books,1,18.17,18.17
C0120,2024-05-05,Vacuum Cleaner,Home,1,183.75,183.75
C0133,2024-05-05,USB-C Cable,Electronics,2,15.03,30.06
C0143,2024-05-05,Car Phone Mount,Electronics,2,32.67,65.34
C0192,2024-05-05,Baseball Cap,Fashion,2,28.96,57.92
C0221,2024-05-05,LED Desk Lamp,Home,1,50.31,50.31
C0232,2024-05-05,Denim Jeans,Fashion,1,69.34,69.34
C0306,2024-05-05,Sunglasses,Fashion,1,35.87,35.87
C0509,2024-05-05,Denim Jeans,Fashion,1,38.18,38.18
C0513,2024-05-05,Wireless Charger,Electronics,1,19.85,19.85
C0520,2024-05-05,Storage Bins,Home,1,11.68,11.68
C0007,2024-05-06,Baseball Cap,Fashion,1,59.23,59.23
C0015,2024-05-06,Screen Protector,Electronics,1,24.98,24.98
C0020,2024-05-06,Vacuum Cleaner,Home,1,405.24,405.24
C0101,2024-05-06,Storage Bins,Home,1,18.96,18.96
C0162,2024-05-06,Self-Help Guide,Books,2,25.89,51.78
C0307,2024-05-06,Casual T-Shirt,Fashion,1,13.01,13.01
C0396,2024-05-06,Vacuum Cleaner,Home,4,107.11,428.44
C0536,2024-05-06,USB-C Cable,Electronics,1,9.75,9.75
C0144,2024-05-07,Car Phone Mount,Electronics,2,31.36,62.72
C0191,2024-05-07,Car Phone Mount,Electronics,2,31.68,63.36
C0226,2024-05-07,Smartphone Case,Electronics,2,25.28,50.56
C0257,2024-05-07,Casual T-Shirt,Fashion,1,12.82,12.82
C0287,2024-05-07,LED Desk Lamp,Home,1,27.29,27.29
C0413,2024-05-07,Wireless Charger,Electronics,2,22.74,45.48
C0445,2024-05-07,Kitchen Scale,Home,1,17.61,17.61
C0455,2024-05-07,Running Shoes,Fashion,4,66.79,267.16
C0469,2024-05-07,Wireless Charger,Electronics,2,22.9,45.8
C0497,2024-05-07,Bluetooth Speaker,Electronics,1,30.12,30.12
C0501,2024-05-07,Power Bank,Electronics,2,24.61,49.22
C0124,2024-05-08,Sunglasses,Fashion,1,63.33,63.33
C0137,2024-05-08,Cookbook,Books,1,35.79,35.79
C0158,2024-05-08,Storage Bins,Home,1,20.22,20.22
C0225,2024-05-08,Denim Jeans,Fashion,1,69.43,69.43
C0242,2024-05-08,Casual T-Shirt,Fashion,1,24.47,24.47
C0368,2024-05-08,Coffee Maker,Home,2,54.02,108.04
C0487,2024-05-08,Denim Jeans,Fashion,1,40.9,40.9
C0499,2024-05-08,Denim Jeans,Fashion,1,41.86,41.86
C0501,2024-05-08,Air Purifier,Home,1,151.77,151.77
C0030,2024-05-09,Power Bank,Electronics,1,94.35,94.35
C0068,2024-05-09,Storage Bins,Home,1,20.93,20.93
C0078,2024-05-09,Screen Protector,Electronics,1,12.47,12.47
C0087,2024-05-09,Cookbook,Books,2,33.94,67.88
C0098,2024-05-09,Denim Jeans,Fashion,1,66.46,66.46
C0113,2024-05-09,Wireless Headphones,Electronics,2,105.06,210.12
C0120,2024-05-09,Kitchen Scale,Home,1,30.37,30.37
C0134,2024-05-09,Business Strategy Book,Books,2,32.46,64.92
C0155,2024-05-09,Power Bank,Electronics,2,38.75,77.5
C0218,2024-05-09,Running Shoes,Fashion,1,109.59,109.59
C0233,2024-05-09,Smartphone Case,Electronics,1,22.6,22.6
C0257,2024-05-09,Wireless Headphones,Electronics,2,60.37,120.74
C0368,2024-05-09,Bluetooth Speaker,Electronics,4,34.28,137.12
C0462,2024-05-09,Sunglasses,Fashion,1,38.35,38.35
C0467,2024-05-09,Screen Protector,Electronics,1,6.74,6.74
C0483,2024-05-09,Kitchen Scale,Home,1,17.47,17.47
C0009,2024-05-10,Business Strategy Book,Books,1,56.94,56.94
C0010,2024-05-10,Casual T-Shirt,Fashion,2,51.53,103.06
C0030,2024-05-10,Running Shoes,Fashion,4,233.88,935.52
C0067,2024-05-10,Air Purifier,Home,1,259.25,259.25
C0106,2024-05-10,Denim Jeans,Fashion,1,65.75,65.75
C0141,2024-05-10,LED Desk Lamp,Home,1,47.14,47.14
C0263,2024-05-10,Vacuum Cleaner,Home,2,108.96,217.92
C0292,2024-05-10,Wireless Charger,Electronics,1,19.88,19.88
C0366,2024-05-10,Air Purifier,Home,1,146.16,146.16
C0387,2024-05-10,Sunglasses,Fashion,4,33.92,135.68
C0393,2024-05-10,LED Desk Lamp,Home,1,27.44,27.44
C0539,2024-05-10,Coffee Maker,Home,1,55.91,55.91
C0545,2024-05-10,Baseball Cap,Fashion,1,16.55,16.55
C0006,2024-05-11,Smartphone Case,Electronics,1,51.75,51.75
C0021,2024-05-11,LED Desk Lamp,Home,2,106.63,213.26
C0026,2024-05-11,Storage Bins,Home,1,39.88,39.88
C0027,2024-05-11,Business Strategy Book,Books,1,64.21,64.21
C0102,2024-05-11,Fiction Novel,Books,1,17.82,17.82
C0158,2024-05-11,Fiction Novel,Books,3,17.2,51.6
C0342,2024-05-11,Fiction Novel,Books,2,9.54,19.08
C0363,2024-05-11,Storage Bins,Home,1,10.88,10.88
C0414,2024-05-11,Running Shoes,Fashion,1,67.41,67.41
C0470,2024-05-11,Cookbook,Books,1,21.18,21.18
C0471,2024-05-11,Sunglasses,Fashion,1,32.67,32.67
C0093,2024-05-12,LED Desk Lamp,Home,2,48.19,96.38
C0100,2024-05-12,USB-C Cable,Electronics,1,16.27,16.27
C0106,2024-05-12,Storage Bins,Home,4,19.41,77.64
C0147,2024-05-12,Storage Bins,Home,1,20.98,20.98
C0152,2024-05-12,Business Strategy Book,Books,1,31.42,31.42
C0177,2024-05-12,Fiction Novel,Books,1,19.68,19.68
C0211,2024-05-12,Air Purifier,Home,1,232.06,232.06
C0227,2024-05-12,Car Phone Mount,Electronics,1,31.38,31.38
C0321,2024-05-12,LED Desk Lamp,Home,1,29.83,29.83
C0333,2024-05-12,Power Bank,Electronics,1,25.94,25.94
C0337,2024-05-12,Smartphone Case,Electronics,2,15.06,30.12
C0343,2024-05-12,Coffee Maker,Home,1,60.16,60.16
C0394,2024-05-12,Baseball Cap,Fashion,1,15.95,15.95
C0402,2024-05-12,Air Purifier,Home,3,132.96,398.88
C0455,2024-05-12,Cookbook,Books,1,22.78,22.78
C0471,2024-05-12,Self-Help Guide,Books,2,14.54,29.08
C0487,2024-05-12,USB-C Cable,Electronics,2,8.81,17.62
C0116,2024-05-13,Casual T-Shirt,Fashion,1,25.58,25.58
C0221,2024-05-13,Wireless Charger,Electronics,1,36.59,36.59
C0255,2024-05-13,Fiction Novel,Books,1,9.69,9.69
C0255,2024-05-13,Wireless Headphones,Electronics,4,68.62,274.48
C0290,2024-05-13,Sunglasses,Fashion,1,31.98,31.98
C0314,2024-05-13,Kitchen Scale,Home,1,18.81,18.81
C0392,2024-05-13,Coffee Maker,Home,1,57.11,57.11
C0427,2024-05-13,Power Bank,Electronics,1,26.28,26.28
C0516,2024-05-13,USB-C Cable,Electronics,4,8.52,34.08
C0013,2024-05-14,Vacuum Cleaner,Home,2,400.99,801.98
C0070,2024-05-14,Self-Help Guide,Books,1,24.87,24.87
C0071,2024-05-14,Cookbook,Books,4,38.0,152.0
C0084,2024-05-14,Kitchen Scale,Home,2,29.8,59.6
C0092,2024-05-14,USB-C Cable,Electronics,1,15.22,15.22
C0104,2024-05-14,Denim Jeans,Fashion,1,73.2,73.2
C0157,2024-05-14,LED Desk Lamp,Home,3,47.26,141.78
C0241,2024-05-14,Cookbook,Books,1,38.81,38.81
C0373,2024-05-14,Vacuum Cleaner,Home,3,107.27,321.81
C0467,2024-05-14,Wireless Charger,Electronics,1,19.35,19.35
C0475,2024-05-14,Car Phone Mount,Electronics,2,17.84,35.68
C0479,2024-05-14,Power Bank,Electronics,2,25.42,50.84
C0490,2024-05-14,Cookbook,Books,2,20.75,41.5
C0507,2024-05-14,Storage Bins,Home,1,11.3,11.3
C0521,2024-05-14,USB-C Cable,Electronics,4,8.52,34.08
C0531,2024-05-14,Running Shoes,Fashion,2,64.51,129.02
C0003,2024-05-15,Storage Bins,Home,1,43.47,43.47
C0005,2024-05-15,Wireless Headphones,Electronics,2,211.26,422.52
C0034,2024-05-15,Storage Bins,Home,1,42.59,42.59
C0066,2024-05-15,Baseball Cap,Fashion,3,28.31,84.93
C0079,2024-05-15,Wireless Headphones,Electronics,2,107.45,214.9
C0083,2024-05-15,Business Strategy Book,Books,1,31.77,31.77
C0087,2024-05-15,USB-C Cable,Electronics,1,16.77,16.77
C0267,2024-05-15,Self-Help Guide,Books,1,14.66,14.66
C0309,2024-05-15,Casual T-Shirt,Fashion,2,14.17,28.34
C0318,2024-05-15,Running Shoes,Fashion,1,61.49,61.49
C0480,2024-05-15,Cookbook,Books,1,20.03,20.03
C0521,2024-05-15,Coffee Maker,Home,2,61.04,122.08
C0530,2024-05-15,Baseball Cap,Fashion,1,18.6,18.6
C0002,2024-05-16,Cookbook,Books,2,75.31,150.62
C0046,2024-05-16,Fiction Novel,Books,1,37.62,37.62
C0062,2024-05-16,Bluetooth Speaker,Electronics,3,51.42,154.26
C0161,2024-05-16,Denim Jeans,Fashion,2,69.42,138.84
C0168,2024-05-16,Coffee Maker,Home,3,92.88,278.64
C0209,2024-05-16,Wireless Charger,Electronics,3,32.73,98.19
C0215,2024-05-16,Business Strategy Book,Books,2,31.98,63.96
C0265,2024-05-16,Coffee Maker,Home,1,56.11,56.11
C0296,2024-05-16,Wireless Headphones,Electronics,2,58.01,116.02
C0300,2024-05-16,Cookbook,Books,1,21.08,21.08
C0310,2024-05-16,LED Desk Lamp,Home,1,29.11,29.11
C0313,2024-05-16,Self-Help Guide,Books,1,13.12,13.12
C0325,2024-05-16,USB-C Cable,Electronics,1,8.44,8.44
C0387,2024-05-16,Air Purifier,Home,2,151.7,303.4
C0401,2024-05-16,Sunglasses,Fashion,1,33.54,33.54
C0409,2024-05-16,Business Strategy Book,Books,2,16.18,32.36
C0431,2024-05-16,Cookbook,Books,1,19.02,19.02
C0432,2024-05-16,Storage Bins,Home,2,11.67,23.34
C0441,2024-05-16,Air Purifier,Home,1,130.91,130.91
C0480,2024-05-16,USB-C Cable,Electronics,1,8.24,8.24
C0531,2024-05-16,Storage Bins,Home,1,11.8,11.8
C0543,2024-05-16,Storage Bins,Home,2,11.61,23.22
C0087,2024-05-17,Vacuum Cleaner,Home,1,163.31,163.31
C0094,2024-05-17,Self-Help Guide,Books,1,21.88,21.88
C0101,2024-05-17,Running Shoes,Fashion,3,114.63,343.89
C0125,2024-05-17,Kitchen Scale,Home,3,31.35,94.05
C0162,2024-05-17,Business Strategy Book,Books,1,29.59,29.59
C0221,2024-05-17,Business Strategy Book,Books,1,27.81,27.81
C0284,2024-05-17,Car Phone Mount,Electronics,1,16.53,16.53
C0285,2024-05-17,LED Desk Lamp,Home,3,30.41,91.23
C0322,2024-05-17,Air Purifier,Home,4,147.54,590.16
C0347,2024-05-17,Fiction Novel,Books,1,11.12,11.12
C0380,2024-05-17,Kitchen Scale,Home,2,18.17,36.34
C0398,2024-05-17,Car Phone Mount,Electronics,2,19.21,38.42
C0413,2024-05-17,Self-Help Guide,Books,1,14.97,14.97
C0430,2024-05-17,Power Bank,Electronics,1,22.59,22.59
C0430,2024-05-17,Cookbook,Books,1,22.5,22.5
C0449,2024-05-17,Wireless Headphones,Electronics,1,62.33,62.33
C0527,2024-05-17,Vacuum Cleaner,Home,2,96.07,192.14
C0533,2024-05-17,Coffee Maker,Home,2,59.86,119.72
C0076,2024-05-18,Running Shoes,Fashion,1,105.79,105.79
C0129,2024-05-18,Cookbook,Books,1,33.34,33.34
C0158,2024-05-18,Kitchen Scale,Home,1,28.14,28.14
C0213,2024-05-18,Self-Help Guide,Books,1,24.55,24.55
C0260,2024-05-18,Kitchen Scale,Home,4,19.66,78.64
C0267,2024-05-18,Baseball Cap,Fashion,3,18.96,56.88
C0292,2024-05-18,Coffee Maker,Home,1,51.02,51.02
C0309,2024-05-18,Storage Bins,Home,2,11.91,23.82
C0390,2024-05-18,Smartphone Case,Electronics,1,13.66,13.66
C0434,2024-05-18,Business Strategy Book,Books,1,18.16,18.16
C0448,2024-05-18,USB-C Cable,Electronics,1,8.67,8.67
C0456,2024-05-18,Fiction Novel,Books,4,9.62,38.48
C0457,2024-05-18,Fiction Novel,Books,1,10.8,10.8
C0471,2024-05-18,Smartphone Case,Electronics,1,12.86,12.86
C0492,2024-05-18,Casual T-Shirt,Fashion,1,12.83,12.83
C0499,2024-05-18,Baseball Cap,Fashion,1,17.71,17.71
C0511,2024-05-18,Running Shoes,Fashion,4,66.02,264.08
C0520,2024-05-18,Business Strategy Book,Books,2,18.71,37.42
C0093,2024-05-19,Storage Bins,Home,1,20.91,20.91
C0141,2024-05-19,Sunglasses,Fashion,1,57.13,57.13
C0204,2024-05-19,Self-Help Guide,Books,1,24.5,24.5
C0212,2024-05-19,Baseball Cap,Fashion,1,29.98,29.98
C0245,2024-05-19,Power Bank,Electronics,1,45.63,45.63
C0251,2024-05-19,Kitchen Scale,Home,1,17.41,17.41
C0255,2024-05-19,Sunglasses,Fashion,2,37.39,74.78
C0271,2024-05-19,Cookbook,Books,3,18.91,56.73
C0320,2024-05-19,Air Purifier,Home,2,150.13,300.26
C0340,2024-05-19,LED Desk Lamp,Home,4,27.74,110.96
C0377,2024-05-19,USB-C Cable,Electronics,1,9.97,9.97
C0487,2024-05-19,Air Purifier,Home,2,148.76,297.52
C0528,2024-05-19,Air Purifier,Home,3,131.69,395.07
C0533,2024-05-19,Running Shoes,Fashion,1,68.52,68.52
C0145,2024-05-20,Denim Jeans,Fashion,1,76.5,76.5
C0159,2024-05-20,Vacuum Cleaner,Home,1,192.07,192.07
C0183,2024-05-20,Car Phone Mount,Electronics,3,29.95,89.85
C0195,2024-05-20,Coffee Maker,Home,1,94.01,94.01
C0216,2024-05-20,Power Bank,Electronics,3,42.07,126.21
C0254,2024-05-20,Business Strategy Book,Books,2,16.0,32.0
C0256,2024-05-20,Smartphone Case,Electronics,2,15.28,30.56
C0310,2024-05-20,Kitchen Scale,Home,2,18.06,36.12
C0321,2024-05-20,Screen Protector,Electronics,2,6.96,13.92
C0392,2024-05-20,Bluetooth Speaker,Electronics,2,34.42,68.84
C0439,2024-05-20,Screen Protector,Electronics,1,6.65,6.65
C0499,2024-05-20,Fiction Novel,Books,1,10.09,10.09
C0538,2024-05-20,Business Strategy Book,Books,2,16.97,33.94
C0004,2024-05-21,Running Shoes,Fashion,3,244.14,732.42
C0075,2024-05-21,Screen Protector,Electronics,1,12.84,12.84
C0126,2024-05-21,Air Purifier,Home,3,229.17,687.51
C0156,2024-05-21,Baseball Cap,Fashion,2,31.35,62.7
C0213,2024-05-21,Baseball Cap,Fashion,1,31.83,31.83
C0268,2024-05-21,USB-C Cable,Electronics,3,8.81,26.43
C0442,2024-05-21,Bluetooth Speaker,Electronics,1,29.95,29.95
C0514,2024-05-21,Storage Bins,Home,4,10.19,40.76
C0548,2024-05-21,USB-C Cable,Electronics,2,9.33,18.66
C0062,2024-05-22,Smartphone Case,Electronics,2,22.7,45.4
C0118,2024-05-22,Wireless Headphones,Electronics,1,105.61,105.61
C0175,2024-05-22,Air Purifier,Home,2,228.5,457.0
C0178,2024-05-22,Denim Jeans,Fashion,3,74.64,223.92
C0200,2024-05-22,Fiction Novel,Books,1,17.52,17.52
C0321,2024-05-22,Sunglasses,Fashion,2,35.54,71.08
C0433,2024-05-22,Kitchen Scale,Home,1,16.4,16.4
C0488,2024-05-22,Coffee Maker,Home,1,56.3,56.3
C0499,2024-05-22,Vacuum Cleaner,Home,3,108.74,326.22
C0008,2024-05-23,Storage Bins,Home,1,38.36,38.36
C0010,2024-05-23,Vacuum Cleaner,Home,1,394.01,394.01
C0046,2024-05-23,Wireless Charger,Electronics,2,77.04,154.08
C0054,2024-05-23,Cookbook,Books,1,32.68,32.68
C0103,2024-05-23,Power Bank,Electronics,2,41.57,83.14
C0118,2024-05-23,Power Bank,Electronics,2,44.29,88.58
C0122,2024-05-23,Baseball Cap,Fashion,1,29.68,29.68
C0209,2024-05-23,LED Desk Lamp,Home,2,52.57,105.14
C0234,2024-05-23,Coffee Maker,Home,1,97.46,97.46
C0265,2024-05-23,Sunglasses,Fashion,1,31.93,31.93
C0306,2024-05-23,Self-Help Guide,Books,3,13.11,39.33
C0405,2024-05-23,Cookbook,Books,3,20.77,62.31
C0407,2024-05-23,Baseball Cap,Fashion,1,16.96,16.96
C0457,2024-05-23,Power Bank,Electronics,1,22.31,22.31
C0490,2024-05-23,Coffee Maker,Home,1,57.3,57.3
C0493,2024-05-23,Smartphone Case,Electronics,1,13.11,13.11
C0511,2024-05-23,Fiction Novel,Books,1,11.3,11.3
C0034,2024-05-24,Power Bank,Electronics,1,84.43,84.43
C0102,2024-05-24,Casual T-Shirt,Fashion,1,22.23,22.23
C0171,2024-05-24,Smartphone Case,Electronics,1,21.88,21.88
C0216,2024-05-24,Kitchen Scale,Home,1,30.44,30.44
C0282,2024-05-24,Baseball Cap,Fashion,1,18.91,18.91
C0368,2024-05-24,Bluetooth Speaker,Electronics,1,31.06,31.06
C0420,2024-05-24,Running Shoes,Fashion,2,67.25,134.5
C0474,2024-05-24,Self-Help Guide,Books,2,13.81,27.62
C0475,2024-05-24,Smartphone Case,Electronics,2,12.67,25.34
C0513,2024-05-24,Wireless Headphones,Electronics,1,66.87,66.87
C0525,2024-05-24,Vacuum Cleaner,Home,1,112.71,112.71
C0531,2024-05-24,Vacuum Cleaner,Home,1,107.47,107.47
C0003,2024-05-25,Vacuum Cleaner,Home,1,341.35,341.35
C0010,2024-05-25,USB-C Cable,Electronics,1,29.59,29.59
C0022,2024-05-25,Casual T-Shirt,Fashion,1,53.69,53.69
C0046,2024-05-25,Screen Protector,Electronics,1,24.92,24.92
C0055,2024-05-25,Running Shoes,Fashion,1,100.29,100.29
C0094,2024-05-25,Bluetooth Speaker,Electronics,1,58.89,58.89
C0168,2024-05-25,Bluetooth Speaker,Electronics,1,54.83,54.83
C0187,2024-05-25,Power Bank,Electronics,2,41.29,82.58
C0196,2024-05-25,Self-Help Guide,Books,2,22.17,44.34
C0209,2024-05-25,Kitchen Scale,Home,1,34.3,34.3
C0211,2024-05-25,Self-Help Guide,Books,1,25.09,25.09
C0214,2024-05-25,Sunglasses,Fashion,1,62.05,62.05
C0218,2024-05-25,Wireless Headphones,Electronics,1,116.6,116.6
C0222,2024-05-25,Running Shoes,Fashion,3,101.81,305.43
C0223,2024-05-25,Bluetooth Speaker,Electronics,1,51.88,51.88
C0322,2024-05-25,Kitchen Scale,Home,2,16.76,33.52
C0339,2024-05-25,USB-C Cable,Electronics,2,9.35,18.7
C0363,2024-05-25,LED Desk Lamp,Home,1,29.17,29.17
C0501,2024-05-25,Screen Protector,Electronics,2,6.68,13.36
C0504,2024-05-25,Storage Bins,Home,1,10.96,10.96
C0524,2024-05-25,Coffee Maker,Home,1,53.54,53.54
C0542,2024-05-25,Denim Jeans,Fashion,1,44.07,44.07
C0016,2024-05-26,Bluetooth Speaker,Electronics,3,106.68,320.04
C0124,2024-05-26,Car Phone Mount,Electronics,1,27.29,27.29
C0238,2024-05-26,Screen Protector,Electronics,2,12.33,24.66
C0298,2024-05-26,Bluetooth Speaker,Electronics,1,29.11,29.11
C0312,2024-05-26,Air Purifier,Home,2,149.8,299.6
C0316,2024-05-26,Wireless Headphones,Electronics,1,61.99,61.99
C0370,2024-05-26,Vacuum Cleaner,Home,1,105.79,105.79
C0041,2024-05-27,Vacuum Cleaner,Home,1,402.9,402.9
C0062,2024-05-27,Kitchen Scale,Home,2,28.79,57.58
C0096,2024-05-27,Kitchen Scale,Home,1,32.59,32.59
C0145,2024-05-27,Air Purifier,Home,1,233.02,233.02
C0191,2024-05-27,Casual T-Shirt,Fashion,1,24.83,24.83
C0196,2024-05-27,Business Strategy Book,Books,1,29.14,29.14
C0301,2024-05-27,Car Phone Mount,Electronics,4,17.84,71.36
C0312,2024-05-27,Sunglasses,Fashion,2,35.59,71.18
C0324,2024-05-27,Casual T-Shirt,Fashion,3,13.18,39.54
C0347,2024-05-27,LED Desk Lamp,Home,1,26.29,26.29
C0444,2024-05-27,Running Shoes,Fashion,3,63.29,189.87
C0513,2024-05-27,Screen Protector,Electronics,1,6.4,6.4
C0023,2024-05-28,Wireless Charger,Electronics,1,71.17,71.17
C0086,2024-05-28,USB-C Cable,Electronics,1,14.89,14.89
C0103,2024-05-28,Fiction Novel,Books,2,18.66,37.32
C0131,2024-05-28,Denim Jeans,Fashion,3,76.3,228.9
C0184,2024-05-28,LED Desk Lamp,Home,3,47.21,141.63
C0190,2024-05-28,Fiction Novel,Books,4,16.85,67.4
C0198,2024-05-28,Denim Jeans,Fashion,2,65.36,130.72
C0267,2024-05-28,Sunglasses,Fashion,1,36.96,36.96
C0312,2024-05-28,Smartphone Case,Electronics,1,15.28,15.28
C0517,2024-05-28,Coffee Maker,Home,1,54.03,54.03
C0525,2024-05-28,Wireless Charger,Electronics,1,20.65,20.65
C0550,2024-05-28,Wireless Charger,Electronics,1,20.76,20.76
C0041,2024-05-29,Vacuum Cleaner,Home,3,355.07,1065.21
C0066,2024-05-29,Bluetooth Speaker,Electronics,2,58.29,116.58
C0068,2024-05-29,Baseball Cap,Fashion,2,31.17,62.34
C0153,2024-05-29,Running Shoes,Fashion,1,106.0,106.0
C0163,2024-05-29,Power Bank,Electronics,4,45.04,180.16
C0224,2024-05-29,USB-C Cable,Electronics,3,14.66,43.98
C0245,2024-05-29,Power Bank,Electronics,1,46.0,46.0
C0254,2024-05-29,USB-C Cable,Electronics,3,8.2,24.6
C0342,2024-05-29,Denim Jeans,Fashion,4,41.36,165.44
C0364,2024-05-29,Wireless Charger,Electronics,3,21.83,65.49
C0411,2024-05-29,Baseball Cap,Fashion,1,16.32,16.32
C0430,2024-05-29,Casual T-Shirt,Fashion,2,14.54,29.08
C0431,2024-05-29,Kitchen Scale,Home,2,19.52,39.04
C0460,2024-05-29,Baseball Cap,Fashion,4,16.41,65.64
C0002,2024-05-30,Cookbook,Books,1,84.33,84.33
C0014,2024-05-30,Fiction Novel,Books,1,40.88,40.88
C0099,2024-05-30,Kitchen Scale,Home,1,32.58,32.58
C0130,2024-05-30,Denim Jeans,Fashion,1,65.11,65.11
C0153,2024-05-30,Bluetooth Speaker,Electronics,1,57.48,57.48
C0178,2024-05-30,Baseball Cap,Fashion,2,28.24,56.48
C0188,2024-05-30,Coffee Maker,Home,2,104.51,209.02
C0234,2024-05-30,USB-C Cable,Electronics,1,15.48,15.48
C0238,2024-05-30,Screen Protector,Electronics,3,10.85,32.55
C0248,2024-05-30,LED Desk Lamp,Home,2,46.25,92.5
C0250,2024-05-30,Business Strategy Book,Books,1,30.9,30.9
C0290,2024-05-30,Coffee Maker,Home,1,52.09,52.09
C0296,2024-05-30,Self-Help Guide,Books,1,13.86,13.86
C0372,2024-05-30,Vacuum Cleaner,Home,1,108.05,108.05
C0390,2024-05-30,Air Purifier,Home,1,143.41,143.41
C0405,2024-05-30,Vacuum Cleaner,Home,1,111.67,111.67
C0424,2024-05-30,Business Strategy Book,Books,2,17.01,34.02
C0432,2024-05-30,LED Desk Lamp,Home,1,25.49,25.49
C0451,2024-05-30,LED Desk Lamp,Home,2,27.23,54.46
C0453,2024-05-30,Bluetooth Speaker,Electronics,2,33.92,67.84
C0027,2024-05-31,Baseball Cap,Fashion,4,62.23,248.92
C0103,2024-05-31,Casual T-Shirt,Fashion,1,26.26,26.26
C0182,2024-05-31,Sunglasses,Fashion,2,64.72,129.44
C0190,2024-05-31,USB-C Cable,Electronics,2,14.36,28.72
C0245,2024-05-31,LED Desk Lamp,Home,1,48.4,48.4
C0309,2024-05-31,Air Purifier,Home,1,149.4,149.4
C0316,2024-05-31,Bluetooth Speaker,Electronics,3,34.45,103.35
C0354,2024-05-31,Kitchen Scale,Home,1,19.61,19.61
C0426,2024-05-31,Running Shoes,Fashion,2,67.5,135.0
C0490,2024-05-31,Vacuum Cleaner,Home,1,103.22,103.22
C0078,2024-06-01,Self-Help Guide,Books,2,26.57,53.14
C0098,2024-06-01,Sunglasses,Fashion,1,64.8,64.8
C0128,2024-06-01,Vacuum Cleaner,Home,3,202.25,606.75
C0207,2024-06-01,Smartphone Case,Electronics,2,27.26,54.52
C0249,2024-06-01,Smartphone Case,Electronics,1,27.42,27.42
C0297,2024-06-01,Casual T-Shirt,Fashion,1,14.12,14.12
C0355,2024-06-01,Storage Bins,Home,1,13.13,13.13
C0394,2024-06-01,Casual T-Shirt,Fashion,1,15.99,15.99
C0421,2024-06-01,Vacuum Cleaner,Home,3,115.22,345.66
C0495,2024-06-01,Self-Help Guide,Books,2,14.96,29.92
C0504,2024-06-01,Smartphone Case,Electronics,2,14.17,28.34
C0510,2024-06-01,Cookbook,Books,1,21.19,21.19
C0550,2024-06-01,LED Desk Lamp,Home,1,32.6,32.6
C0004,2024-06-02,Business Strategy Book,Books,1,67.44,67.44
C0030,2024-06-02,Casual T-Shirt,Fashion,1,59.64,59.64
C0046,2024-06-02,Storage Bins,Home,1,48.16,48.16
C0084,2024-06-02,Denim Jeans,Fashion,2,84.63,169.26
C0185,2024-06-02,Wireless Headphones,Electronics,2,116.19,232.38
C0285,2024-06-02,Smartphone Case,Electronics,2,15.68,31.36
C0320,2024-06-02,Air Purifier,Home,1,145.89,145.89
C0334,2024-06-02,Coffee Maker,Home,1,66.24,66.24
C0373,2024-06-02,Bluetooth Speaker,Electronics,1,35.19,35.19
C0402,2024-06-02,Vacuum Cleaner,Home,1,122.14,122.14
C0408,2024-06-02,Denim Jeans,Fashion,2,45.97,91.94
C0419,2024-06-02,Coffee Maker,Home,2,58.67,117.34
C0429,2024-06-02,Self-Help Guide,Books,1,16.01,16.01
C0432,2024-06-02,Casual T-Shirt,Fashion,1,15.35,15.35
C0453,2024-06-02,Casual T-Shirt,Fashion,3,14.19,42.57
C0457,2024-06-02,Screen Protector,Electronics,1,7.49,7.49
C0522,2024-06-02,Storage Bins,Home,1,13.38,13.38
C0546,2024-06-02,Denim Jeans,Fashion,2,44.99,89.98
C0002,2024-06-03,Cookbook,Books,2,75.31,150.62
C0088,2024-06-03,USB-C Cable,Electronics,2,15.73,31.46
C0153,2024-06-03,Kitchen Scale,Home,1,31.65,31.65
C0163,2024-06-03,Vacuum Cleaner,Home,1,202.02,202.02
C0176,2024-06-03,Business Strategy Book,Books,3,34.0,102.0
C0182,2024-06-03,Air Purifier,Home,1,279.57,279.57
C0312,2024-06-03,Power Bank,Electronics,1,26.82,26.82
C0318,2024-06-03,Air Purifier,Home,1,148.24,148.24
C0332,2024-06-03,USB-C Cable,Electronics,3,9.73,29.19
C0338,2024-06-03,Sunglasses,Fashion,1,39.36,39.36
C0371,2024-06-03,Smartphone Case,Electronics,1,14.42,14.42
C0400,2024-06-03,USB-C Cable,Electronics,1,9.25,9.25
C0413,2024-06-03,Bluetooth Speaker,Electronics,1,32.93,32.93
C0536,2024-06-03,Cookbook,Books,2,25.39,50.78
C0011,2024-06-04,Screen Protector,Electronics,1,24.96,24.96
C0016,2024-06-04,Bluetooth Speaker,Electronics,3,106.68,320.04
C0016,2024-06-04,Wireless Charger,Electronics,2,88.72,177.44
C0046,2024-06-04,LED Desk Lamp,Home,1,103.63,103.63
C0082,2024-06-04,Screen Protector,Electronics,1,14.18,14.18
C0100,2024-06-04,Wireless Headphones,Electronics,1,129.56,129.56
C0111,2024-06-04,Cookbook,Books,1,38.85,38.85
C0159,2024-06-04,LED Desk Lamp,Home,1,48.77,48.77
